date,dove,base,hawk
2011-02-01,0.0,2.2527542640370946e-11,0.9999999999774724
2011-03-01,0.0,3.259887816721996e-14,0.9999999999999672
2011-04-01,0.0,2.23342351991548e-18,0.9999999999999999
2011-05-01,0.0,1.0630704841586111e-27,0.9999999999999999
2011-06-01,0.0,6.194483431346359e-32,0.9999999999999999
2011-07-01,0.0,4.3813571608158135e-30,0.9999999999999999
2011-08-01,0.0,2.129142879630585e-31,0.9999999999999999
2011-09-01,0.0,3.7466213300710154e-43,0.9999999999999999
2011-10-01,0.0,1.2105891198268373e-43,0.9999999999999999
2011-11-01,0.0,1.086254274566451e-43,0.9999999999999999
2011-12-01,0.0,1.1492554423703854e-63,0.9999999999999999
2012-01-01,0.0,3.1509799744441586e-102,0.9999999999999999
2012-02-01,0.0,1.1225173206982723e-133,0.9999999999999999
2012-03-01,0.0,1.0853873101073182e-50,0.9999999999999999
2012-04-01,0.0,3.2674252963639623e-68,0.9999999999999999
2012-05-01,0.0,9.576886130526623e-116,0.9999999999999999
2012-06-01,0.0,5.618667154584802e-125,0.9999999999999999
2012-07-01,0.0,1.2984898392054041e-106,0.9999999999999999
2012-08-01,0.0,8.810753828556356e-93,0.9999999999999999
2012-09-01,0.0,4.120156311069532e-65,0.9999999999999999
2012-10-01,0.0,2.863669988536315e-46,0.9999999999999999
2012-11-01,0.0,1.1531885580572664e-42,0.9999999999999999
2012-12-01,0.0,4.302569013004651e-24,0.9999999999999999
2013-01-01,0.0,2.6332130142506933e-15,0.9999999999999972
2013-02-01,0.0,9.501833142813741e-15,0.9999999999999903
2013-03-01,0.0,1.0479747061532412e-16,0.9999999999999999
2013-04-01,0.0,6.571430165545324e-18,1.0
2013-05-01,0.0,2.540978689504054e-10,0.999999999745902
2013-06-01,0.0,2.9066619357205467e-12,0.9999999999970933
2013-07-01,0.0,1.9175570976422592e-13,0.9999999999998082
2013-08-01,0.0,1.45274465595989e-11,0.9999999999854723
2013-09-01,0.0,1.5706836020267885e-11,0.9999999999842931
2013-10-01,7.063688882458501e-289,1.5368306850740236e-08,0.999999984631693
2013-11-01,4.556205753014979e-266,4.815715475371209e-08,0.9999999518428452
2013-12-01,8.740453962611048e-276,2.6545852199194946e-08,0.9999999734541477
2014-01-01,1.98840557842773e-241,1.883263052271157e-07,0.9999998116736947
2014-02-01,1.4094171968387588e-218,6.331949450657828e-07,0.9999993668050549
2014-03-01,1.0337296465103718e-166,1.2218336498207542e-05,0.9999877816635019
2014-04-01,8.400475837190944e-128,7.940156628915757e-05,0.999920598433711
2014-05-01,4.8777369480374075e-144,4.72855309588709e-05,0.9999527144690412
2014-06-01,4.963936229822017e-123,0.00010675012239891177,0.9998932498776012
2014-07-01,1.3778038952498322e-140,4.9913663946067e-05,0.9999500863360542
2014-08-01,2.026914688352113e-149,2.8700630201431394e-05,0.9999712993697988
2014-09-01,6.526243472408709e-142,3.8918117164727135e-05,0.9999610818828356
2014-10-01,3.630405142510678e-242,1.7758464437959852e-07,0.9999998224153559
2014-11-01,3.48277e-319,2.08205106796098e-09,0.9999999979179494
2014-12-01,0.0,1.8730755596389818e-10,0.9999999998126927
2015-01-01,0.0,8.314042266498875e-14,0.9999999999999172
2015-02-01,0.0,8.766573935338116e-15,0.9999999999999917
2015-03-01,0.0,1.343451741863623e-17,1.0000000000000002
2015-04-01,0.0,1.7866784223456957e-23,1.0000000000000002
2015-05-01,0.0,6.0532054685484245e-18,1.0000000000000002
2015-06-01,0.0,8.631117759267099e-19,1.0000000000000002
2015-08-01,0.0,1.6652766425633104e-15,0.9999999999999987
2015-09-01,0.0,1.3791074691285096e-10,0.9999999998620895
