date,dove,base,hawk
2013-01-01,7.15073668029251e-227,2.808195919876143e-05,0.9999719180407991
2013-02-01,4.188949691853064e-273,3.672663298304531e-06,0.9999963273366995
2013-03-01,0.0,1.447624371469968e-07,0.9999998552375609
2013-04-01,9.031029656751503e-300,1.12176672065365e-06,0.9999988782332774
2013-05-01,2.783700865579634e-221,3.4481361653773366e-05,0.9999655186383444
2013-06-01,3.8926935620424166e-252,8.924532894415869e-06,0.9999910754671038
2013-07-01,2.0446254276823835e-252,9.646531820499294e-06,0.9999903534681777
2013-08-01,1.12759686468541e-220,0.0001050925268994639,0.9998949074730988
2013-09-01,1.6619991101141932e-213,0.0014137702898884513,0.9985862297101098
2013-10-01,1.0347151755065503e-184,0.020264190451687085,0.9797358095483111
2013-11-01,6.522999403644176e-173,0.104063949922984,0.8959360500770143
2013-12-01,6.576153272658505e-157,0.34429770551046873,0.6557022944895294
2014-01-01,1.3062522779613234e-127,0.7134312067258783,0.28656879327411966
2014-02-01,5.621756938666394e-125,0.8976092228183532,0.10239077718164473
2014-03-01,8.056814532264371e-100,0.9820537071260804,0.017946292873917614
2014-04-01,2.228224421849772e-86,0.9977787956616354,0.0022212043383623634
2014-05-01,4.909429596892967e-89,0.9996460438995062,0.0003539561004915004
2014-06-01,2.801256217918886e-74,0.9999205908330582,7.940916693949916e-05
2014-07-01,1.0593001090549929e-76,0.9999392478698493,6.075213014811898e-05
2014-08-01,2.0645103169109138e-76,0.9999433049141851,5.6695085812306254e-05
2014-09-01,1.3001991929596513e-57,0.9999654761946098,3.4523805387931376e-05
2014-10-01,5.010009581493607e-72,0.999951574511779,4.84254882187581e-05
2014-11-01,4.969176426152703e-66,0.9999590004251603,4.09995748373569e-05
2014-12-01,5.2543851181614595e-51,0.9999722344182149,2.7765581782831403e-05
2015-01-01,6.041442225805853e-44,0.9999765289633822,2.3471036615795058e-05
2015-02-01,1.0169828719244972e-39,0.9999784428424491,2.1557157548732765e-05
2015-03-01,2.190542656554063e-27,0.9999812334504312,1.876654956658761e-05
2015-04-01,2.728712232541228e-38,0.9999789766302377,2.1023369760144393e-05
2015-05-01,8.316421208387994e-40,0.9999781973406657,2.1802659332153906e-05
2015-06-01,1.946807671268161e-51,0.9999727982471601,2.7201752837672826e-05
2015-07-01,1.7540870634402663e-45,0.9999758746328999,2.4125367097858554e-05
2015-08-01,5.735185495628232e-38,0.9999788913350887,2.1108664909086762e-05
2015-09-01,1.6450598776348142e-40,0.9999782063733448,2.1793626652981936e-05
2015-10-01,2.3183756361825214e-34,0.9999800872214725,1.9912778525249552e-05
2015-11-01,1.245238059997674e-26,0.9999814347502147,1.8565249782892133e-05
2015-12-01,1.8115214405785946e-25,0.9999815378669792,1.8462133018515545e-05
2016-01-01,1.3422259017561448e-29,0.9999808977069357,1.910229306225386e-05
2016-02-01,1.0542064299544198e-49,0.9999740708329646,2.5929167033161518e-05
2016-03-01,4.207792319718291e-36,0.9999793333189674,2.066668103040211e-05
2016-04-01,1.2789485640166475e-43,0.999976735775293,2.3264224704888207e-05
2016-05-01,2.345620760119101e-50,0.9999730616720287,2.6938327969286635e-05
2016-06-01,7.696239639958446e-57,0.999968786470251,3.1213529746963e-05
2016-07-01,2.167629097293532e-49,0.9999736077337301,2.639226626783743e-05
2016-08-01,1.2734061407844507e-43,0.9999765850825454,2.3414917452456294e-05
2016-09-01,6.751764132629771e-47,0.9999749038171343,2.5096182863568327e-05
2016-10-01,5.935219368471302e-55,0.9999680576863221,3.194231367579073e-05
2016-11-01,1.7934420927127035e-84,0.9999282388845866,7.176111541114233e-05
2016-12-01,3.9862813028143394e-72,0.9999431510958523,5.6848904145609925e-05
2017-01-01,5.358686482609739e-83,0.9998893886643487,0.0001106113356492433
2017-02-01,5.007359758915853e-125,0.9995603875085981,0.0004396124914000325
2017-03-01,1.1318441153446942e-119,0.9995511951213608,0.000448804878637509
2017-04-01,5.892285781600716e-117,0.9996437661850878,0.00035623381491048324
2017-05-01,5.59649011631401e-96,0.9998387275561635,0.00016127244383494293
2017-06-01,9.026629164851886e-90,0.9998945255409154,0.00010547445908296907
2017-07-01,8.800245692771638e-87,0.9999111853611506,8.881463884783071e-05
2017-08-01,1.5031765634721999e-85,0.9999167853018553,8.321469814333272e-05
2017-09-01,2.5052711760884318e-85,0.999919944785489,8.005521450978261e-05
2017-10-01,6.00983005999581e-79,0.9999371324997508,6.286750024799249e-05
2017-11-01,8.357899535570104e-58,0.9999657671843347,3.423281566392289e-05
2017-12-01,2.426393853228647e-59,0.9999659460940734,3.4053905925352856e-05
2018-01-01,2.3557800871720623e-60,0.9999650999468188,3.4900053180054904e-05
2018-02-01,9.517210050253939e-53,0.9999655629824012,3.443701759771414e-05
2018-03-01,6.925874787149959e-54,0.9998513085099289,0.00014869149007014053
2018-04-01,1.5331927442248938e-42,0.9974635277290627,0.0025364722709362558
2018-05-01,2.0080912653911388e-82,0.9338884546056624,0.06611154539433658
2018-06-01,4.8005194610639166e-172,0.31935166405146165,0.6806483359485374
2018-07-01,1.548665374836449e-166,0.10396960797114947,0.8960303920288496
2018-08-01,6.230780339200609e-252,0.0014148858964280573,0.9985851141035711
2018-09-01,5.299578227536581e-205,0.0002021911459458854,0.9997978088540533
2018-10-01,1.2608852174002768e-295,1.6097110004501583e-06,0.9999983902889987
2018-11-01,6.878256046921142e-298,1.148752741244241e-06,0.999998851247258
2018-12-01,1.0600862423403503e-241,1.4675079920634166e-05,0.9999853249200785
2019-01-01,3.710595275573913e-214,4.5732720830710824e-05,0.9999542672791684
2019-02-01,2.046705939351824e-234,2.0144474093637092e-05,0.9999798555259056
2019-03-01,2.1486584474756203e-220,4.142094016485942e-05,0.9999585790598345
2019-04-01,2.472398117258917e-215,0.00015733836317316825,0.9998426616368262
2019-05-01,2.7790948134959387e-235,0.0017921313559738142,0.9982078686440256
2019-06-01,4.5815513020521164e-203,0.06520492706601975,0.9347950729339797
2019-07-01,1.617727459015626e-119,0.6870490496769641,0.31295095032303555
2019-08-01,7.013580756117073e-120,0.9104316760177531,0.08956832398224666
2019-09-01,2.9428032867965364e-59,0.9951191435975969,0.004880856402403069
2019-10-01,3.6175207245375203e-57,0.9997115112268238,0.00028848877317607367
2019-11-01,1.3959838753302227e-70,0.9999335928893561,6.640711064386992e-05
2019-12-01,1.1560065238888743e-75,0.9999430397533601,5.696024663967847e-05
